timestamp,sequence,bid_px_00,bid_sz_00,bid_px_01,bid_sz_01,bid_px_02,bid_sz_02,bid_px_03,bid_sz_03,bid_px_04,bid_sz_04,bid_px_05,bid_sz_05,bid_px_06,bid_sz_06,bid_px_07,bid_sz_07,bid_px_08,bid_sz_08,bid_px_09,bid_sz_09,ask_px_00,ask_sz_00,ask_px_01,ask_sz_01,ask_px_02,ask_sz_02,ask_px_03,ask_sz_03,ask_px_04,ask_sz_04,ask_px_05,ask_sz_05,ask_px_06,ask_sz_06,ask_px_07,ask_sz_07,ask_px_08,ask_sz_08,ask_px_09,ask_sz_09
2025-07-17T13:30:01.252206360Z,29221780,12.67,100,12.47,100,12.23,100,11.93,100,11.76,100,11.69,2,11.52,100,11.40,100,11.29,100,11.14,700,14.00,100,14.20,100,14.44,100,14.74,100,15.28,100,15.30,100,15.31,2,15.61,100,15.91,100,16.11,700
2025-07-17T13:30:01.252206360Z,29221781,12.67,100,12.47,100,12.23,100,11.93,100,11.76,100,11.69,2,11.52,100,11.40,100,11.29,100,11.14,700,14.00,100,14.20,100,14.44,100,14.74,100,15.28,100,15.30,100,15.31,2,15.61,100,15.91,100,16.11,700
2025-07-17T13:30:01.252206360Z,29221782,12.67,100,12.47,100,12.23,100,11.93,100,11.76,100,11.69,2,11.52,100,11.40,100,11.29,100,11.14,700,14.00,100,14.20,100,14.44,100,14.74,100,15.28,100,15.30,100,15.31,2,15.61,100,15.91,100,16.11,700
2025-07-17T13:30:01.252206360Z,29221783,12.67,100,12.47,100,12.23,100,11.93,100,11.76,100,11.69,2,11.52,100,11.40,100,11.29,100,11.14,700,14.00,100,14.20,100,14.44,100,14.74,100,15.28,100,15.30,100,15.31,2,15.61,100,15.91,100,16.11,700
2025-07-17T13:30:01.252269158Z,29221828,12.67,100,12.47,100,12.23,100,11.93,100,11.76,100,11.69,2,11.52,100,11.40,100,11.29,100,11.14,700,14.00,100,14.20,100,14.44,100,14.74,100,15.28,100,15.30,100,15.31,2,15.61,100,15.91,100,16.11,700
2025-07-17T13:30:01.252269158Z,29221828,12.67,100,12.47,100,12.23,100,11.93,100,11.76,100,11.69,2,11.52,100,11.40,100,11.29,100,11.14,700,14.00,100,14.20,100,14.44,100,14.74,100,15.28,100,15.30,100,15.31,2,15.61,100,15.91,100,16.11,700
2025-07-17T13:30:01.252269575Z,29221829,12.67,100,12.47,100,12.23,100,11.93,100,11.76,100,11.69,2,11.52,100,11.40,100,11.29,100,11.14,700,14.00,100,14.20,100,14.44,100,14.74,100,15.28,100,15.30,100,15.31,2,15.61,100,15.91,100,16.11,700
2025-07-17T13:30:01.252269575Z,29221829,12.67,100,12.47,100,12.23,100,11.93,100,11.76,100,11.69,2,11.52,100,11.40,100,11.29,100,11.14,700,14.00,100,14.20,100,14.44,100,14.74,100,15.28,100,15.30,100,15.31,2,15.61,100,15.91,100,16.11,700
2025-07-17T13:30:01.252269960Z,29221830,12.67,100,12.47,100,12.23,100,11.93,100,11.76,100,11.69,2,11.52,100,11.40,100,11.29,100,11.14,700,14.00,100,14.20,100,14.44,100,14.74,100,15.28,100,15.30,100,15.31,2,15.61,100,15.91,100,16.11,700
2025-07-17T13:30:01.252269960Z,29221830,12.67,100,12.47,100,12.23,100,11.93,100,11.76,100,11.69,2,11.52,100,11.40,100,11.29,100,11.14,700,14.00,100,14.20,100,14.44,100,14.74,100,15.28,100,15.30,100,15.31,2,15.61,100,15.91,100,16.11,700
2025-07-17T13:30:01.252270596Z,29221831,12.67,100,12.47,100,12.23,100,11.93,100,11.76,100,11.69,2,11.52,100,11.40,100,11.29,100,11.14,700,14.00,100,14.20,100,14.44,100,14.74,100,15.28,100,15.30,100,15.31,2,15.61,100,15.91,100,16.11,700
2025-07-17T13:30:01.252270596Z,29221831,12.67,100,12.47,100,12.23,100,11.93,100,11.76,100,11.69,2,11.52,100,11.40,100,11.29,100,11.14,700,14.00,100,14.20,100,14.44,100,14.74,100,15.28,100,15.30,100,15.31,2,15.61,100,15.91,100,16.11,700
2025-07-17T13:30:01.252270987Z,29221832,12.67,100,12.47,100,12.23,100,11.93,100,11.76,100,11.69,2,11.52,100,11.40,100,11.29,100,11.14,700,14.00,100,14.20,100,14.44,100,14.74,100,15.28,100,15.30,100,15.31,2,15.61,100,15.91,100,16.11,700
2025-07-17T13:30:01.252270987Z,29221832,12.67,100,12.47,100,12.23,100,11.93,100,11.76,100,11.69,2,11.52,100,11.40,100,11.29,100,11.14,700,14.00,100,14.20,100,14.44,100,14.74,100,15.28,100,15.30,100,15.31,2,15.61,100,15.91,100,16.11,700
2025-07-17T13:30:01.252271274Z,29221833,12.67,100,12.47,100,12.23,100,11.93,100,11.76,100,11.69,2,11.52,100,11.40,100,11.29,100,11.14,700,14.00,100,14.20,100,14.44,100,14.74,100,15.28,100,15.30,100,15.31,2,15.61,100,15.91,100,16.11,700
2025-07-17T13:30:01.252271274Z,29221833,12.67,100,12.47,100,12.23,100,11.93,100,11.76,100,11.69,2,11.52,100,11.40,100,11.29,100,11.14,700,14.00,100,14.20,100,14.44,100,14.74,100,15.28,100,15.30,100,15.31,2,15.61,100,15.91,100,16.11,700
2025-07-17T13:30:01.252272011Z,29221834,12.67,100,12.47,100,12.23,100,11.93,100,11.76,100,11.69,2,11.52,100,11.40,100,11.29,100,11.14,700,14.00,100,14.20,100,14.44,100,14.74,100,15.28,100,15.30,100,15.31,2,15.61,100,15.91,100,16.11,700
2025-07-17T13:30:01.252272011Z,29221834,12.67,100,12.47,100,12.23,100,11.93,100,11.76,100,11.69,2,11.52,100,11.40,100,11.29,100,11.14,700,14.00,100,14.20,100,14.44,100,14.74,100,15.28,100,15.30,100,15.31,2,15.61,100,15.91,100,16.11,700
2025-07-17T13:30:01.252279681Z,29221840,12.67,100,12.47,100,12.23,100,11.93,100,11.76,100,11.69,2,11.52,100,11.40,100,11.29,100,11.14,700,14.00,100,14.20,100,14.44,100,14.74,100,15.28,100,15.30,100,15.31,2,15.61,100,15.91,100,16.11,700
2025-07-17T13:30:01.252279681Z,29221840,12.67,100,12.47,100,12.23,100,11.93,100,11.76,100,11.69,2,11.52,100,11.40,100,11.29,100,11.14,700,14.00,100,14.20,100,14.44,100,14.74,100,15.28,100,15.30,100,15.31,2,15.61,100,15.91,100,16.11,700
2025-07-17T13:30:01.252280017Z,29221841,12.67,100,12.47,100,12.23,100,11.93,100,11.76,100,11.69,2,11.52,100,11.40,100,11.29,100,11.14,700,14.00,100,14.20,100,14.44,100,14.74,100,15.28,100,15.30,100,15.31,2,15.61,100,15.91,100,16.11,700
2025-07-17T13:30:01.252280017Z,29221841,12.67,100,12.47,100,12.23,100,11.93,100,11.76,100,11.69,2,11.52,100,11.40,100,11.29,100,11.14,700,14.00,100,14.20,100,14.44,100,14.74,100,15.28,100,15.30,100,15.31,2,15.61,100,15.91,100,16.11,700
2025-07-17T13:30:01.252280383Z,29221842,12.67,100,12.47,100,12.23,100,11.93,100,11.76,100,11.69,2,11.52,100,11.40,100,11.29,100,11.14,700,14.00,100,14.20,100,14.44,100,14.74,100,15.28,100,15.30,100,15.31,2,15.61,100,15.91,100,16.11,700
2025-07-17T13:30:01.252280383Z,29221842,12.67,100,12.47,100,12.23,100,11.93,100,11.76,100,11.69,2,11.52,100,11.40,100,11.29,100,11.14,700,14.00,100,14.20,100,14.44,100,14.74,100,15.28,100,15.30,100,15.31,2,15.61,100,15.91,100,16.11,700
2025-07-17T13:30:01.252280683Z,29221843,12.67,100,12.47,100,12.23,100,11.93,100,11.76,100,11.69,2,11.52,100,11.40,100,11.29,100,11.14,700,14.00,100,14.20,100,14.44,100,14.74,100,15.28,100,15.30,100,15.31,2,15.61,100,15.91,100,16.11,700
2025-07-17T13:30:01.252280683Z,29221843,12.67,100,12.47,100,12.23,100,11.93,100,11.76,100,11.69,2,11.52,100,11.40,100,11.29,100,11.14,700,14.00,100,14.20,100,14.44,100,14.74,100,15.28,100,15.30,100,15.31,2,15.61,100,15.91,100,16.11,700
2025-07-17T13:30:01.252281079Z,29221844,12.67,100,12.47,100,12.23,100,11.93,100,11.76,100,11.69,2,11.52,100,11.40,100,11.29,100,11.14,700,14.00,100,14.20,100,14.44,100,14.74,100,15.28,100,15.30,100,15.31,2,15.61,100,15.91,100,16.11,700
2025-07-17T13:30:01.252281079Z,29221844,12.67,100,12.47,100,12.23,100,11.93,100,11.76,100,11.69,2,11.52,100,11.40,100,11.29,100,11.14,700,14.00,100,14.20,100,14.44,100,14.74,100,15.28,100,15.30,100,15.31,2,15.61,100,15.91,100,16.11,700
2025-07-17T13:30:01.252281306Z,29221845,12.67,100,12.47,100,12.23,100,11.93,100,11.76,100,11.69,2,11.52,100,11.40,100,11.29,100,11.14,700,14.00,100,14.20,100,14.44,100,14.74,100,15.28,100,15.30,100,15.31,2,15.61,100,15.91,100,16.11,700
2025-07-17T13:30:01.252281306Z,29221845,12.67,100,12.47,100,12.23,100,11.93,100,11.76,100,11.69,2,11.52,100,11.40,100,11.29,100,11.14,700,14.00,100,14.20,100,14.44,100,14.74,100,15.28,100,15.30,100,15.31,2,15.61,100,15.91,100,16.11,700
2025-07-17T13:30:01.252281648Z,29221846,12.67,100,12.47,100,12.23,100,11.93,100,11.76,100,11.69,2,11.52,100,11.40,100,11.29,100,11.14,700,14.00,100,14.20,100,14.44,100,14.74,100,15.28,100,15.30,100,15.31,2,15.61,100,15.91,100,16.11,700
2025-07-17T13:30:01.252281648Z,29221846,12.67,100,12.47,100,12.23,100,11.93,100,11.76,100,11.69,2,11.52,100,11.40,100,11.29,100,11.14,700,14.00,100,14.20,100,14.44,100,14.74,100,15.28,100,15.30,100,15.31,2,15.61,100,15.91,100,16.11,700
2025-07-17T13:30:01.254829854Z,29223480,12.67,100,12.47,100,12.23,100,11.93,100,11.76,100,11.52,100,11.40,100,11.29,100,11.14,700,11.07,700,14.00,100,14.20,100,14.44,100,14.74,100,15.28,100,15.30,100,15.31,2,15.61,100,15.91,100,16.11,700
2025-07-17T13:30:01.254829854Z,29223480,12.67,100,12.47,100,12.33,2,12.23,100,11.93,100,11.76,100,11.52,100,11.40,100,11.29,100,11.14,700,14.00,100,14.20,100,14.44,100,14.74,100,15.28,100,15.30,100,15.31,2,15.61,100,15.91,100,16.11,700
2025-07-17T13:30:01.254836082Z,29223485,12.67,100,12.47,100,12.33,2,12.23,100,11.93,100,11.76,100,11.52,100,11.40,100,11.29,100,11.14,700,14.00,100,14.20,100,14.44,100,14.74,100,15.28,100,15.30,100,15.61,100,15.91,100,16.11,700,16.15,700
2025-07-17T13:30:01.254836082Z,29223485,12.67,100,12.47,100,12.33,2,12.23,100,11.93,100,11.76,100,11.52,100,11.40,100,11.29,100,11.14,700,14.00,100,14.20,100,14.44,100,14.65,2,14.74,100,15.28,100,15.30,100,15.61,100,15.91,100,16.11,700
2025-07-17T13:30:01.326934077Z,29250087,12.67,100,12.47,100,12.33,2,12.23,100,11.93,100,11.76,100,11.40,100,11.29,100,11.14,700,11.07,700,14.00,100,14.20,100,14.44,100,14.65,2,14.74,100,15.28,100,15.30,100,15.61,100,15.91,100,16.11,700
2025-07-17T13:30:01.327714478Z,29250293,12.67,100,12.47,100,12.33,2,12.23,100,11.93,100,11.76,100,11.40,100,11.29,100,11.14,700,11.07,700,14.00,100,14.20,100,14.44,100,14.65,2,14.74,100,15.28,100,15.30,100,15.91,100,16.11,700,16.15,700
2025-07-17T13:30:01.367244122Z,29262273,12.67,100,12.47,100,12.33,2,12.23,100,11.93,100,11.76,100,11.40,100,11.29,100,11.14,700,11.07,700,14.00,100,14.20,100,14.44,100,14.65,2,14.74,100,15.28,100,15.30,100,15.91,100,16.11,700,16.15,700
2025-07-17T13:30:01.367244122Z,29262273,12.67,100,12.47,100,12.33,102,12.23,100,11.93,100,11.76,100,11.40,100,11.29,100,11.14,700,11.07,700,14.00,100,14.20,100,14.44,100,14.65,2,14.74,100,15.28,100,15.30,100,15.91,100,16.11,700,16.15,700
2025-07-17T13:30:01.367256226Z,29262274,12.67,100,12.47,100,12.33,102,12.23,100,11.93,100,11.76,100,11.40,100,11.29,100,11.14,700,11.07,700,14.00,100,14.20,100,14.44,100,14.65,2,14.74,100,15.28,100,15.30,100,15.91,100,16.11,700,16.15,700
2025-07-17T13:30:01.367256226Z,29262274,12.67,100,12.47,100,12.33,102,12.23,100,11.93,100,11.76,100,11.40,100,11.29,100,11.14,700,11.07,700,14.00,100,14.20,100,14.34,100,14.44,100,14.65,2,14.74,100,15.28,100,15.30,100,15.91,100,16.11,700
2025-07-17T13:30:01.456460560Z,29285993,12.67,100,12.47,100,12.33,102,12.23,100,11.93,100,11.76,100,11.40,100,11.29,100,11.14,700,11.07,700,14.00,100,14.20,100,14.34,100,14.44,100,14.65,2,14.74,100,15.28,100,15.30,100,15.91,100,16.11,700
2025-07-17T13:30:01.456460560Z,29285993,12.67,100,12.47,100,12.36,100,12.33,102,12.23,100,11.93,100,11.76,100,11.40,100,11.29,100,11.14,700,14.00,100,14.20,100,14.34,100,14.44,100,14.65,2,14.74,100,15.28,100,15.30,100,15.91,100,16.11,700
2025-07-17T13:30:01.456476348Z,29285996,12.67,100,12.47,100,12.36,100,12.33,102,12.23,100,11.93,100,11.76,100,11.40,100,11.29,100,11.14,700,14.00,100,14.20,100,14.34,100,14.44,100,14.65,2,14.74,100,15.28,100,15.30,100,15.91,100,16.11,700
2025-07-17T13:30:01.456476348Z,29285996,12.67,100,12.47,100,12.36,100,12.33,102,12.23,100,11.93,100,11.76,100,11.40,100,11.29,100,11.14,700,14.00,100,14.20,100,14.34,100,14.44,100,14.65,2,14.74,100,14.90,100,15.28,100,15.30,100,15.91,100
2025-07-17T13:30:01.487884350Z,29297612,12.67,100,12.47,100,12.36,100,12.33,102,12.23,100,11.93,100,11.76,100,11.40,100,11.29,100,11.14,700,14.00,100,14.20,100,14.34,100,14.44,100,14.65,2,14.74,100,14.90,100,15.28,100,15.30,100,15.91,100
2025-07-17T13:30:01.487884350Z,29297612,12.67,100,12.47,100,12.36,200,12.33,102,12.23,100,11.93,100,11.76,100,11.40,100,11.29,100,11.14,700,14.00,100,14.20,100,14.34,100,14.44,100,14.65,2,14.74,100,14.90,100,15.28,100,15.30,100,15.91,100
2025-07-17T13:30:01.487905785Z,29297619,12.67,100,12.47,100,12.36,200,12.33,102,12.23,100,11.93,100,11.76,100,11.40,100,11.29,100,11.14,700,14.00,100,14.20,100,14.34,100,14.44,100,14.65,2,14.74,100,14.90,100,15.28,100,15.30,100,15.91,100
2025-07-17T13:30:01.487905785Z,29297619,12.67,100,12.47,100,12.36,200,12.33,102,12.23,100,11.93,100,11.76,100,11.40,100,11.29,100,11.14,700,14.00,100,14.20,100,14.34,100,14.44,100,14.65,2,14.74,100,14.90,200,15.28,100,15.30,100,15.91,100
2025-07-17T13:30:01.488809902Z,29298089,12.67,100,12.47,100,12.36,200,12.33,102,12.23,100,11.93,100,11.76,100,11.40,100,11.29,100,11.14,700,14.00,100,14.20,100,14.34,100,14.44,100,14.65,2,14.74,100,14.90,200,15.28,100,15.30,100,15.91,100
2025-07-17T13:30:01.488866053Z,29298118,12.67,100,12.47,100,12.36,200,12.33,102,12.23,100,11.93,100,11.76,100,11.40,100,11.29,100,11.14,700,14.00,100,14.20,100,14.34,100,14.44,100,14.65,2,14.74,100,14.90,200,15.28,100,15.30,100,15.91,100
2025-07-17T13:30:01.532274368Z,29318499,12.67,100,12.47,100,12.46,100,12.36,200,12.33,102,12.23,100,11.93,100,11.76,100,11.40,100,11.29,100,14.00,100,14.20,100,14.34,100,14.44,100,14.65,2,14.74,100,14.90,200,15.28,100,15.30,100,15.91,100
2025-07-17T13:30:01.532293890Z,29318513,12.67,100,12.47,100,12.46,100,12.36,200,12.33,102,12.23,100,11.93,100,11.76,100,11.40,100,11.29,100,14.00,100,14.20,100,14.34,100,14.44,100,14.65,2,14.74,100,14.90,200,15.28,100,15.30,100,15.91,100
2025-07-17T13:30:01.532324961Z,29318528,12.67,100,12.47,100,12.46,100,12.36,200,12.33,102,12.23,100,11.93,100,11.76,100,11.40,100,11.29,100,14.00,100,14.20,200,14.34,100,14.44,100,14.65,2,14.74,100,14.90,200,15.28,100,15.30,100,15.91,100
2025-07-17T13:30:01.532347519Z,29318534,12.67,100,12.47,100,12.46,100,12.36,200,12.33,102,12.23,100,11.93,100,11.76,100,11.40,100,11.29,100,14.00,100,14.20,200,14.34,100,14.44,100,14.65,2,14.74,100,14.90,200,15.28,100,15.30,100,15.91,100
2025-07-17T13:30:01.537195873Z,29320724,12.99,100,12.67,100,12.47,100,12.46,100,12.36,200,12.33,102,12.23,100,11.93,100,11.76,100,11.40,100,14.00,100,14.20,200,14.34,100,14.44,100,14.65,2,14.74,100,14.90,200,15.28,100,15.30,100,15.91,100
2025-07-17T13:30:01.537219414Z,29320743,12.99,100,12.67,100,12.47,100,12.46,100,12.36,200,12.33,102,12.23,100,11.93,100,11.76,100,11.40,100,14.00,100,14.20,200,14.34,100,14.44,100,14.65,102,14.74,100,14.90,200,15.28,100,15.30,100,15.91,100
2025-07-17T13:30:01.571375465Z,29336931,13.20,28,12.99,100,12.67,100,12.47,100,12.46,100,12.36,200,12.33,102,12.23,100,11.93,100,11.76,100,14.00,100,14.20,200,14.34,100,14.44,100,14.65,102,14.74,100,14.90,200,15.28,100,15.30,100,15.91,100
2025-07-17T13:30:01.589592733Z,29345825,13.20,28,12.99,100,12.67,100,12.47,100,12.46,100,12.36,200,12.33,102,12.23,100,11.93,100,11.76,100,14.00,100,14.20,200,14.34,100,14.44,100,14.65,102,14.74,100,14.90,200,15.28,100,15.30,100,15.91,100
2025-07-17T13:30:01.590381387Z,29346224,13.20,28,12.99,100,12.67,100,12.47,100,12.46,100,12.36,200,12.33,102,12.23,100,11.93,100,11.76,100,14.00,100,14.20,200,14.34,100,14.44,100,14.65,102,14.74,100,14.90,200,15.28,100,15.30,100,15.91,100
2025-07-17T13:30:01.592507554Z,29347436,13.20,28,12.99,100,12.67,100,12.47,100,12.46,100,12.36,200,12.33,102,12.23,100,11.93,100,11.76,100,14.00,100,14.20,200,14.34,100,14.44,100,14.65,102,14.74,100,14.90,200,15.28,100,15.30,100,15.91,100
2025-07-17T13:30:01.592507554Z,29347436,13.20,28,12.99,100,12.67,100,12.47,100,12.46,100,12.36,200,12.33,102,12.23,100,11.93,100,11.76,100,14.00,100,14.20,200,14.34,100,14.44,100,14.65,102,14.74,100,14.90,200,15.28,100,15.30,100,15.91,100
2025-07-17T13:30:01.592539240Z,29347463,13.20,28,12.99,100,12.67,100,12.47,100,12.46,100,12.36,200,12.33,102,12.23,100,11.93,100,11.76,100,14.00,100,14.20,200,14.34,100,14.44,100,14.65,102,14.74,100,14.90,200,15.28,100,15.30,100,15.91,100
2025-07-17T13:30:01.592539240Z,29347463,13.20,28,12.99,100,12.67,100,12.47,100,12.46,100,12.36,200,12.33,102,12.23,100,11.93,100,11.76,100,14.00,100,14.20,200,14.34,100,14.44,100,14.65,102,14.74,100,14.90,200,15.28,100,15.30,100,15.41,100
2025-07-17T13:30:01.661958252Z,29378719,13.20,28,12.99,100,12.67,100,12.47,100,12.46,100,12.36,200,12.33,102,12.23,100,11.93,100,11.76,100,14.00,100,14.20,200,14.34,100,14.44,100,14.65,102,14.74,100,14.90,200,15.28,100,15.30,100,15.41,100
2025-07-17T13:30:01.661958252Z,29378719,13.20,28,12.99,100,12.67,100,12.47,100,12.46,100,12.36,200,12.33,102,12.23,100,11.93,200,11.76,100,14.00,100,14.20,200,14.34,100,14.44,100,14.65,102,14.74,100,14.90,200,15.28,100,15.30,100,15.41,100
2025-07-17T13:30:01.661989524Z,29378727,13.20,28,12.99,100,12.67,100,12.47,100,12.46,100,12.36,200,12.33,102,12.23,100,11.93,200,11.76,100,14.00,100,14.20,200,14.34,100,14.44,100,14.65,102,14.74,100,14.90,200,15.28,100,15.30,100,15.41,100
2025-07-17T13:30:01.661989524Z,29378727,13.20,28,12.99,100,12.67,100,12.47,100,12.46,100,12.36,200,12.33,102,12.23,100,11.93,200,11.76,100,14.00,100,14.20,200,14.34,100,14.44,100,14.65,102,14.74,200,14.90,200,15.28,100,15.30,100,15.41,100
2025-07-17T13:30:01.929395142Z,29480243,13.20,28,12.99,100,12.67,100,12.47,100,12.46,100,12.36,200,12.33,102,12.23,100,11.93,200,11.76,100,14.00,100,14.20,200,14.34,100,14.44,100,14.65,2,14.74,200,14.90,200,15.28,100,15.30,100,15.41,100
2025-07-17T13:30:01.930800767Z,29480698,13.20,28,12.99,100,12.67,100,12.47,100,12.46,100,12.36,200,12.33,102,12.23,100,11.93,200,11.76,100,13.67,100,14.00,100,14.20,200,14.34,100,14.44,100,14.65,2,14.74,200,14.90,200,15.28,100,15.30,100
2025-07-17T13:30:02.208989359Z,29556866,13.20,28,12.99,100,12.67,100,12.47,100,12.46,100,12.36,200,12.33,102,12.23,100,11.93,200,11.76,100,13.67,100,14.00,100,14.20,200,14.34,100,14.44,100,14.65,2,14.74,200,14.90,200,15.28,100,15.30,100
2025-07-17T13:30:02.209004229Z,29556867,13.20,28,12.99,100,12.67,100,12.47,100,12.46,100,12.36,200,12.33,102,12.23,100,11.93,200,11.76,100,13.67,100,14.00,100,14.20,200,14.34,100,14.44,100,14.65,2,14.74,200,14.90,200,15.28,100,15.30,100
2025-07-17T13:30:02.378274380Z,29585499,13.20,28,12.99,100,12.73,100,12.67,100,12.47,100,12.46,100,12.36,200,12.33,102,12.23,100,11.93,200,13.67,100,14.00,100,14.20,200,14.34,100,14.44,100,14.65,2,14.74,200,14.90,200,15.28,100,15.30,100
2025-07-17T13:30:02.378280610Z,29585501,13.20,28,12.99,100,12.73,100,12.67,100,12.47,100,12.46,100,12.36,200,12.33,102,12.23,100,11.93,200,13.67,100,13.93,100,14.00,100,14.20,200,14.34,100,14.44,100,14.65,2,14.74,200,14.90,200,15.28,100
2025-07-17T13:30:02.378286605Z,29585502,13.20,28,12.99,100,12.73,100,12.67,100,12.47,100,12.46,100,12.36,200,12.33,102,12.23,100,11.93,200,13.67,100,13.93,100,14.00,100,14.20,200,14.34,100,14.44,100,14.65,2,14.74,200,14.90,200,15.28,100
2025-07-17T13:30:02.378293244Z,29585504,13.20,28,12.99,100,12.73,100,12.67,100,12.47,100,12.46,100,12.36,200,12.33,102,12.23,100,11.93,200,13.67,100,13.93,100,14.00,100,14.20,200,14.34,100,14.44,100,14.65,2,14.74,200,14.90,200,15.28,100
2025-07-17T13:30:02.476818222Z,29601178,13.20,28,12.99,100,12.73,100,12.67,100,12.47,100,12.46,100,12.36,200,12.33,102,12.23,100,11.93,200,13.67,100,13.93,100,14.00,100,14.20,200,14.34,100,14.44,100,14.65,2,14.74,200,14.90,100,15.28,100
2025-07-17T13:30:02.476818222Z,29601178,13.20,28,12.99,100,12.73,100,12.67,100,12.47,100,12.46,100,12.36,200,12.33,102,12.23,100,11.93,200,13.67,100,13.93,100,14.00,100,14.20,200,14.34,100,14.44,100,14.57,100,14.65,2,14.74,200,14.90,100
2025-07-17T13:30:02.483131658Z,29601999,13.20,28,12.99,100,12.73,100,12.67,100,12.47,100,12.46,100,12.36,200,12.33,102,12.23,100,11.93,200,13.67,100,13.93,100,14.00,100,14.20,200,14.34,100,14.44,100,14.57,100,14.65,2,14.74,200,15.28,100
2025-07-17T13:30:02.483131658Z,29601999,13.20,28,12.99,100,12.73,100,12.67,100,12.47,100,12.46,100,12.36,200,12.33,102,12.23,100,11.93,200,13.67,100,13.93,100,14.00,100,14.20,200,14.34,100,14.44,100,14.57,200,14.65,2,14.74,200,15.28,100
2025-07-17T13:30:02.524755932Z,29608933,13.20,28,12.99,100,12.73,100,12.67,100,12.47,100,12.46,100,12.36,200,12.33,102,12.23,100,11.93,200,13.67,100,13.93,100,14.00,100,14.20,200,14.34,100,14.44,100,14.57,200,14.65,2,14.74,200,15.28,100
2025-07-17T13:30:02.524755932Z,29608933,13.20,28,12.99,100,12.73,100,12.67,100,12.47,100,12.46,100,12.36,200,12.33,102,12.23,100,11.93,200,13.67,100,13.93,100,14.00,100,14.20,200,14.34,100,14.44,100,14.57,200,14.65,2,14.74,200,15.28,100
2025-07-17T13:30:02.524769583Z,29608936,13.20,28,12.99,100,12.73,100,12.67,100,12.47,100,12.46,100,12.36,200,12.33,102,12.23,100,11.93,200,13.67,100,13.93,100,14.00,100,14.20,200,14.34,100,14.44,100,14.57,200,14.65,2,14.74,200,15.28,100
2025-07-17T13:30:02.524769583Z,29608936,13.20,28,12.99,100,12.73,100,12.67,100,12.47,100,12.46,100,12.36,200,12.33,102,12.23,100,11.93,200,13.67,100,13.93,100,14.00,100,14.20,200,14.34,100,14.44,100,14.57,200,14.65,2,14.74,200,15.28,100
2025-07-17T13:30:02.573606685Z,29618524,13.20,28,12.99,100,12.73,100,12.67,100,12.47,100,12.46,100,12.36,200,12.33,102,12.23,100,11.93,200,13.67,100,13.93,100,14.00,100,14.20,200,14.34,100,14.44,100,14.57,200,14.65,2,14.74,200,15.28,100
2025-07-17T13:30:02.573606685Z,29618524,13.20,28,12.99,100,12.73,100,12.67,100,12.47,100,12.46,100,12.36,200,12.33,202,12.23,100,11.93,200,13.67,100,13.93,100,14.00,100,14.20,200,14.34,100,14.44,100,14.57,200,14.65,2,14.74,200,15.28,100
2025-07-17T13:30:02.573623478Z,29618531,13.20,28,12.99,100,12.73,100,12.67,100,12.47,100,12.46,100,12.36,200,12.33,202,12.23,100,11.93,200,13.67,100,13.93,100,14.00,100,14.20,200,14.34,100,14.44,100,14.57,200,14.65,2,14.74,200,15.28,100
2025-07-17T13:30:02.573623478Z,29618531,13.20,28,12.99,100,12.73,100,12.67,100,12.47,100,12.46,100,12.36,200,12.33,202,12.23,100,11.93,200,13.67,100,13.93,100,14.00,100,14.20,200,14.34,200,14.44,100,14.57,200,14.65,2,14.74,200,15.28,100
2025-07-17T13:30:06.757383618Z,30107583,13.20,28,12.99,100,12.73,100,12.67,100,12.47,100,12.46,100,12.36,200,12.33,202,12.23,100,11.93,200,13.67,100,13.93,100,14.00,100,14.20,200,14.27,700,14.34,200,14.44,100,14.57,200,14.65,2,14.74,200
2025-07-17T13:30:06.757435491Z,30107590,13.20,28,12.99,100,12.73,100,12.67,100,12.47,100,12.46,100,12.36,200,12.33,202,12.23,100,11.93,200,13.67,100,13.93,100,14.00,100,14.20,200,14.27,700,14.34,200,14.44,100,14.57,200,14.65,2,14.74,200
2025-07-17T13:30:07.194841610Z,30150210,13.20,28,12.99,100,12.73,100,12.67,100,12.47,100,12.46,100,12.36,200,12.33,202,12.23,100,11.93,200,13.67,100,13.93,100,14.00,100,14.20,200,14.27,700,14.34,200,14.44,100,14.57,200,14.65,2,14.74,200
2025-07-17T13:30:07.194880522Z,30150214,13.20,28,12.99,100,12.73,100,12.67,100,12.47,100,12.46,100,12.36,200,12.33,202,12.23,100,11.93,200,13.67,100,13.93,100,14.00,100,14.20,200,14.27,700,14.34,200,14.44,100,14.57,200,14.65,2,14.74,200
2025-07-17T13:30:07.394882479Z,30169157,13.20,28,12.99,100,12.73,100,12.67,100,12.47,100,12.46,100,12.36,200,12.33,202,12.23,100,11.93,200,13.67,100,13.93,100,14.00,100,14.20,200,14.27,700,14.34,200,14.44,100,14.57,200,14.65,2,14.74,200
2025-07-17T13:30:07.395357697Z,30169278,13.20,28,12.99,100,12.73,100,12.67,100,12.47,100,12.46,100,12.36,200,12.33,202,12.23,100,11.93,200,13.67,100,13.93,100,14.00,100,14.20,200,14.27,700,14.34,200,14.44,100,14.57,200,14.65,2,14.74,200
